date,open,high,low,close,adj_close,volume
2021-04-28,1213.776485836963,1215.1171815135135,1201.7995826385609,1211.9888916015625,1211.9888916015625,4879234
2021-04-29,1222.7143934432397,1223.6081905144702,1207.877383882032,1212.3016357421875,1212.3016357421875,5412357
2021-04-30,1203.3187944575577,1227.98756675541,1202.9612538809959,1210.5137939453125,1210.5137939453125,8354677
2021-05-03,1198.4031569702322,1216.457814169997,1195.9004815278881,1208.4583740234375,1208.4583740234375,4560337
2021-05-04,1210.2011293386083,1211.0501928401,1183.4765774086598,1188.2137451171875,1188.2137451171875,4887060
2021-05-05,1198.6710238650223,1201.1736988756713,1186.7835903296132,1199.028564453125,1199.028564453125,3939788
2021-05-06,1202.1570096251403,1219.7647675363244,1195.3641739942,1216.9940185546875,1216.9940185546875,4810090
2021-05-07,1220.3010628850543,1227.2279894939536,1205.2852299484932,1208.9051513671875,1208.9051513671875,4991435
2021-05-10,1206.4918098658331,1209.2179342480827,1193.2636802641236,1197.2857666015625,1197.2857666015625,7195348
2021-05-11,1194.9172861949696,1198.5818322426528,1184.3704374664335,1189.3310546875,1189.3310546875,6420988
2021-05-12,1188.7499944806189,1188.7499944806189,1174.896141161484,1186.068603515625,1186.068603515625,5241898
2021-05-14,1185.9343720636246,1185.9343720636246,1172.035896000407,1176.59423828125,1176.59423828125,4824609
2021-05-17,1180.080214296615,1193.1742529680378,1180.080214296615,1188.2137451171875,1188.2137451171875,5017129
2021-05-18,1195.9002723807719,1201.7993101991044,1188.302998602568,1197.6878662109375,1197.6878662109375,5620150
2021-05-19,1199.4756993341555,1213.2848207846496,1191.6549747669617,1195.0067138671875,1195.0067138671875,4435878
2021-05-20,1205.1956630918219,1205.8212772281659,1193.2187637913562,1197.0621337890625,1197.0621337890625,4490092
2021-05-21,1204.3914921092742,1213.3294623661147,1203.363603708521,1210.6480712890625,1210.6480712890625,4969733
2021-05-24,1212.5695659607607,1218.2451543597858,1202.2461682956966,1204.8829345703125,1204.8829345703125,4225371
2021-05-25,1213.7763710564614,1222.7143413882468,1210.6033479462442,1216.9940185546875,1216.9940185546875,4099340
2021-05-26,1222.6249889371475,1251.3158520084094,1217.3962980910435,1248.85791015625,1248.85791015625,6850024
2021-05-27,1255.0696426492725,1265.8399396173072,1243.8971806932502,1253.3267822265625,1253.3267822265625,15365391
2021-05-28,1260.0302698613486,1263.8289069579337,1247.8299194828664,1255.8294677734375,1255.8294677734375,4261312
2021-05-31,1266.1739164535454,1266.1739164535454,1249.4602400679653,1259.1722412109375,1259.1722412109375,4429904
2021-06-01,1264.818616638487,1265.7220585075145,1245.5301547914362,1253.2545166015625,1253.2545166015625,4791325
2021-06-02,1247.427601742746,1257.546108518026,1233.1983895555663,1245.5303955078125,1245.5303955078125,9272276
2021-06-03,1254.0677604994278,1263.91529990347,1244.0847930283685,1255.4681396484375,1255.4681396484375,5115645
2021-06-04,1259.3528721922796,1262.018092136226,1244.6268344592047,1251.8543701171875,1251.8543701171875,4194328
2021-06-07,1256.6877642356874,1257.5912061941603,1244.3106535179868,1255.4681396484375,1255.4681396484375,5154576
2021-06-08,1261.2051335969961,1284.4687669710095,1260.798628777629,1276.5184326171875,1276.5184326171875,7360630
2021-06-09,1276.9247957656078,1287.4046996853065,1268.9744629804932,1278.641357421875,1278.641357421875,5394317
2021-06-10,1286.5015062737266,1291.0187166187889,1281.9842959286643,1286.7725830078125,1286.7725830078125,3496575
2021-06-11,1292.0123166034236,1311.4363186181026,1291.425057276524,1307.190185546875,1307.190185546875,6140828
2021-06-14,1328.9629882624447,1334.3836394722166,1313.107539360489,1320.6513671875,1320.6513671875,7132294
2021-06-15,1322.6391536524732,1333.480458190608,1321.7357116076284,1331.583251953125,1331.583251953125,5403104
2021-06-16,1330.4988950472773,1345.6315474754304,1325.8010410934057,1337.6361083984375,1337.6361083984375,7661710
2021-06-17,1332.667275501137,1357.557146777229,1332.667275501137,1350.9168701171875,1350.9168701171875,7677951
2021-06-18,1363.2938619576692,1369.4373111481232,1343.7795384754,1358.144287109375,1358.144287109375,13533974
2021-06-21,1348.8389112919958,1360.403013050745,1340.8885775474248,1355.43408203125,1355.43408203125,5454052
2021-06-22,1363.9262301481856,1374.5416727676286,1357.0600935744249,1365.86865234375,1365.86865234375,6427862
2021-06-23,1377.7489736113248,1377.7489736113248,1353.943300287909,1358.0087890625,1358.0087890625,5529809
2021-06-24,1370.5214012939516,1417.2745209491673,1365.2813940114895,1408.6466064453125,1408.6466064453125,10785137
2021-06-25,1420.210714054743,1425.6313656351047,1394.0108980829953,1422.1982421875,1422.1982421875,9780240
2021-06-28,1421.0237933349213,1427.5737471411182,1409.9114137986196,1420.030029296875,1420.030029296875,5019178
2021-06-29,1410.2728998682182,1421.7014627214046,1408.646660226486,1412.125,1412.125,5913567
2021-06-30,1420.2560154503308,1437.3761969384507,1420.2560154503308,1428.1611328125,1428.1611328125,6058722
2021-07-01,1424.5922875059234,1424.5922875059234,1408.5110884255052,1409.730712890625,1409.730712890625,4814317
2021-07-02,1408.4208320778353,1417.9069728777376,1393.6495777461048,1416.4163818359375,1416.4163818359375,5166064
2021-07-05,1417.6359590761517,1431.955491938852,1410.3181013317644,1426.4896240234375,1426.4896240234375,4058338
2021-07-06,1421.7465157494482,1433.5364770047247,1406.7494018248672,1411.35693359375,1411.35693359375,4089574
2021-07-07,1414.8353255667487,1418.9008143867354,1395.5016455661234,1413.5252685546875,1413.5252685546875,4797120
2021-07-08,1416.5970737225693,1423.8246098129905,1399.4316755078187,1410.047119140625,1410.047119140625,3326813
2021-07-09,1405.7557301931374,1418.3135958550222,1401.2385202632108,1411.989501953125,1411.989501953125,3436594
2021-07-12,1418.9007762355775,1425.6313745432074,1385.654068888241,1398.392578125,1398.392578125,4588982
2021-07-13,1406.1169364300815,1406.1169364300815,1387.9577770559624,1395.7724609375,1395.7724609375,4456160
2021-07-14,1403.9488516960682,1429.9680251072887,1389.5841020061953,1424.6376953125,1424.6376953125,5657716
2021-07-15,1407.4722893165335,1442.661310489612,1405.7557274897733,1428.1611328125,1428.1611328125,10021355
2021-07-16,1421.791697966748,1422.6048177379196,1399.9735539047251,1405.2586669921875,1405.2586669921875,6265593
2021-07-19,1395.546629353717,1402.9549189473735,1389.087108131839,1392.8363037109375,1392.8363037109375,5669162
2021-07-20,1389.7648060327642,1407.2914917650799,1389.4937293323915,1400.3802490234375,1400.3802490234375,5069939
2021-07-22,1410.6341389061204,1439.0473412221802,1410.6341389061204,1436.6531982421875,1436.6531982421875,7854575
2021-07-23,1435.1628209024193,1444.15202461193,1432.0007739295436,1436.8792724609375,1436.8792724609375,4179719
2021-07-26,1440.1767426485458,1456.0321924582865,1440.1767426485458,1449.030517578125,1449.030517578125,4586710
2021-07-27,1450.0241794503238,1453.9090235460237,1443.6097643268868,1447.810791015625,1447.810791015625,5892859
2021-07-28,1450.1148072969015,1452.373412413956,1432.407365235886,1450.5665283203125,1450.5665283203125,4686788
2021-07-29,1445.5974099145915,1463.575926375522,1445.5974099145915,1460.8656005859375,1460.8656005859375,4660873
2021-07-30,1454.5414431174324,1466.647586501929,1451.0632138970993,1454.9931640625,1454.9931640625,6234257
2021-08-02,1470.30642024102,1476.9015899740962,1462.853024848889,1474.0106201171875,1474.0106201171875,5553389
2021-08-03,1487.968895300514,1498.4940161005243,1477.669634988558,1495.3770751953125,1495.3770751953125,5513668
2021-08-04,1507.9348869736364,1517.69210382533,1480.7865234412477,1490.0015869140625,1490.0015869140625,6740391
2021-08-05,1490.2273688416892,1505.1341597394692,1488.0139803672098,1493.8863525390625,1493.8863525390625,5420536
2021-08-06,1497.0034352341595,1500.3010206816791,1485.2586889106567,1490.8599853515625,1490.8599853515625,3754855
2021-08-09,1500.617107721158,1506.444264297005,1487.4268770549515,1502.695068359375,1502.695068359375,5018477
2021-08-10,1506.9410144022954,1517.7823166641824,1500.6621376223245,1515.2978515625,1515.2978515625,6846517
2021-08-11,1513.0845045568587,1521.3961257384942,1506.9410556602188,1515.5689697265625,1515.5689697265625,4899639
2021-08-12,1517.0145203954517,1532.68921563393,1512.3617724557612,1526.4554443359375,1526.4554443359375,5659579
2021-08-13,1533.140896250783,1556.1786645798313,1527.991321561193,1546.8731689453125,1546.8731689453125,5612790
2021-08-16,1542.8074635401988,1553.8746252013548,1526.906910475548,1539.826171875,1539.826171875,4564109
2021-08-17,1539.3746823796553,1580.0295680622269,1523.699987400951,1573.4796142578125,1573.4796142578125,9510390
2021-08-18,1562.0508950367814,1585.9921030867956,1560.2440114103651,1566.0711669921875,1566.0711669921875,6686090
2021-08-20,1550.3966546327601,1576.5061481400187,1550.3966546327601,1565.61962890625,1565.61962890625,6206972
2021-08-23,1568.1494152735497,1583.8693277670873,1564.7615078518152,1570.8597412109375,1570.8597412109375,6189051
2021-08-24,1581.0233420062123,1587.347435374237,1547.3249146603625,1554.68798828125,1554.68798828125,7602939
2021-08-25,1552.1131785292425,1578.2226714005367,1552.1131785292425,1567.9686279296875,1567.9686279296875,6153253
2021-08-26,1566.5684377331168,1577.409741800474,1553.9202496545333,1560.876708984375,1560.876708984375,5302248
2021-08-27,1558.4374743275882,1560.8767236522865,1540.5492783349703,1543.8017578125,1543.8017578125,6698514
2021-08-30,1538.6068092189153,1552.7004811439936,1527.1782468500905,1534.089599609375,1534.089599609375,6559667
2021-08-31,1535.9868486991704,1549.4029395593666,1523.0675847399054,1541.678466796875,1541.678466796875,12255438
2021-09-01,1544.4341626111166,1544.4341626111166,1511.59406661521,1515.7498779296875,1515.7498779296875,7801974
2021-09-02,1515.3883412081184,1530.7017485158938,1502.107788582596,1526.0037841796875,1526.0037841796875,6830050
2021-09-03,1532.2826659136172,1541.2266524227696,1521.7575458091294,1536.4384765625,1536.4384765625,5339139
2021-09-06,1540.5038892355246,1564.7612807986095,1535.2638824035434,1563.3157958984375,1563.3157958984375,4876026
2021-09-07,1562.9544770331647,1567.3813643716217,1539.4649877829552,1541.859130859375,1541.859130859375,3520341
2021-09-08,1536.619311004327,1536.619311004327,1520.447677070169,1529.753173828125,1529.753173828125,4584896
2021-09-09,1523.1127542733425,1531.2437315495451,1519.7248470749248,1528.2623291015625,1528.2623291015625,3331674
2021-09-13,1520.4927919065199,1537.2064678722184,1513.4459006292275,1528.533447265625,1528.533447265625,4662374
2021-09-14,1532.1921649570936,1532.1921649570936,1516.5174708798293,1523.3385009765625,1523.3385009765625,4945167
2021-09-15,1529.7530793609335,1549.493263879787,1526.997537304518,1546.1956787109375,1546.1956787109375,4062344
2021-09-16,1549.5835621430497,1553.2425460916274,1528.1268161958774,1537.884033203125,1537.884033203125,3246568
2021-09-17,1533.1410302176882,1552.113311675892,1521.8027893280985,1527.991455078125,1527.991455078125,7454864
2021-09-20,1522.2994804245966,1542.807565810121,1515.9301714228027,1524.874267578125,1524.874267578125,5660743
2021-09-21,1535.8511947611307,1560.018265031637,1521.9833839710036,1552.5196533203125,1552.5196533203125,4672222
2021-09-22,1551.209951051718,1570.9953533809953,1547.6413991798595,1551.11962890625,1551.11962890625,4553892
2021-09-23,1564.7614897964759,1576.5062353896365,1554.9139502809064,1574.2928466796875,1574.2928466796875,3826090
2021-09-24,1588.2510192250104,1615.3542789387477,1583.2368720645904,1593.5361328125,1593.5361328125,8280446
2021-09-27,1597.9627949920214,1598.1886554577447,1552.203442579804,1554.958984375,1554.958984375,5045337
2021-09-28,1544.8857422292597,1544.8857422292597,1513.2652738210584,1524.1968994140625,1524.1968994140625,6557197
2021-09-29,1499.0357862402934,1537.1158796485092,1495.196158642571,1528.849365234375,1528.849365234375,7792548
2021-09-30,1538.561653379472,1538.561653379472,1508.8383909257288,1513.4459228515625,1513.4459228515625,6914031
2021-10-01,1504.3211167985016,1516.8337653160406,1500.84288746813,1504.3663330078125,1504.3663330078125,5733906
2021-10-04,1511.0066859628048,1525.010036415674,1504.5922700701146,1516.6531982421875,1516.6531982421875,2947154
2021-10-05,1509.65147924437,1538.5164050662768,1502.4239437363178,1529.3465576171875,1529.3465576171875,4373310
2021-10-06,1537.7485238146285,1543.9822953375715,1508.748059223958,1511.955322265625,1511.955322265625,4271698
2021-10-07,1524.1065691153303,1539.6457265365025,1514.755966992799,1527.7203369140625,1527.7203369140625,5476108
2021-10-08,1540.5941971971095,1564.309545489984,1534.4056426516545,1557.398193359375,1557.398193359375,4738376
2021-10-11,1519.5892878722623,1562.9544994167738,1503.0562568575428,1527.675048828125,1527.675048828125,8840633
2021-10-12,1515.072106924943,1525.9134100156402,1501.5204780615713,1522.4351806640625,1522.4351806640625,7439300
2021-10-13,1532.1922366960612,1548.1832243970202,1517.8275988018324,1544.162841796875,1544.162841796875,7104171
2021-10-14,1584.6370971092724,1611.3789553686825,1534.2249948324447,1550.0804443359375,1550.0804443359375,19655776
2021-10-18,1571.9888772739566,1625.2919483999126,1571.9888772739566,1619.1033935546875,1619.1033935546875,13438109
2021-10-19,1638.8437130892482,1657.3642732426824,1610.2046471117048,1646.206787109375,1646.206787109375,10324260
2021-10-20,1652.7567527815702,1669.5607512734127,1620.8201013764,1628.318603515625,1628.318603515625,5876115
2021-10-21,1638.8437461736648,1638.8437461736648,1578.1775953652882,1584.321044921875,1584.321044921875,8779629
2021-10-22,1580.933330869021,1592.9490444619064,1542.175643261127,1553.73974609375,1553.73974609375,7369809
2021-10-25,1555.7721485974942,1562.7286070273267,1524.2871105485751,1542.6722412109375,1542.6722412109375,5905209
2021-10-26,1558.6226261263532,1573.7070327629528,1545.72560698524,1552.8348388671875,1552.8348388671875,5871709
2021-10-27,1557.75676671993,1580.5885984594972,1550.5107949160656,1575.8489990234375,1575.8489990234375,5090259
2021-10-28,1567.0991707326227,1572.021015558502,1542.2166900331074,1553.017333984375,1553.017333984375,5329972
2021-10-29,1548.5508785988327,1560.9465549628858,1513.961455273353,1520.068115234375,1520.068115234375,5875091
2021-11-01,1528.9548485977764,1556.024824363711,1527.5876758568545,1549.508056640625,1549.508056640625,3636806
2021-11-02,1544.9051170962637,1555.341157306253,1537.0210657804566,1547.54833984375,1547.54833984375,3471772
2021-11-03,1557.665626720815,1565.367322734799,1548.5511409003304,1551.7412109375,1551.7412109375,3530713
2021-11-04,1563.1342602018765,1564.9571572983218,1554.0197747196498,1557.39208984375,1557.39208984375,483407
2021-11-08,1576.8061031643435,1586.832037924348,1552.1969905716053,1583.6419677734375,1583.6419677734375,5245903
2021-11-09,1581.1353704247276,1595.0349607973908,1573.1601956207408,1588.1990966796875,1588.1990966796875,4016134
2021-11-10,1573.1601103841383,1595.9007059459145,1569.4686994562621,1586.05712890625,1586.05712890625,4780368
2021-11-11,1579.494868812583,1585.6927640399872,1557.665718490782,1579.81396484375,1579.81396484375,4731349
2021-11-12,1588.6547077711243,1624.9759076100022,1584.143082279193,1622.560546875,1622.560546875,5069009
2021-11-15,1624.2925258135128,1640.6074779856442,1618.276987313062,1628.8953857421875,1628.8953857421875,4354074
2021-11-16,1631.4931011170968,1648.7650087167729,1619.6442685391514,1633.5894775390625,1633.5894775390625,6034233
2021-11-17,1633.8174227225534,1642.4305684913872,1623.0166665459533,1629.1689453125,1629.1689453125,4732492
2021-11-18,1623.836807459616,1630.991656734865,1603.23809130165,1621.8316650390625,1621.8316650390625,4326924
2021-11-22,1626.024274049721,1627.3003243196358,1596.0832103139167,1603.6026611328125,1603.6026611328125,6621839
2021-11-23,1581.4544407920325,1592.528563514478,1558.577103224929,1583.0950927734375,1583.0950927734375,8436160
2021-11-24,1585.9203842450988,1586.3761084934451,1538.5250624170844,1545.816650390625,1545.816650390625,7333061
2021-11-25,1549.462678724677,1573.3425884454,1546.68271588499,1569.879150390625,1569.879150390625,4476260
2021-11-26,1551.7868628013716,1566.1876839654092,1534.8794467194646,1541.85205078125,1541.85205078125,4494181
2021-11-29,1541.259636329985,1560.400057597241,1521.344505977885,1546.1358642578125,1546.1358642578125,3942776
2021-11-30,1553.6097204002197,1576.7149196340567,1549.5082017932373,1560.992431640625,1560.992431640625,14808963
2021-12-01,1563.1342134202457,1587.6522008858208,1561.3113163783562,1563.0430908203125,1563.0430908203125,5193264
2021-12-02,1563.1343966036347,1595.4908228890163,1559.8075868601572,1593.4400634765625,1593.4400634765625,5559574
2021-12-03,1614.2665542142602,1628.4396241062273,1579.1302782894873,1581.8646240234375,1581.8646240234375,6754012
2021-12-06,1576.806179020036,1580.4063567163596,1541.7154056719023,1545.178955078125,1545.178955078125,3991449
2021-12-07,1550.4651059118582,1572.1576259028104,1543.9938434600258,1560.0809326171875,1560.0809326171875,4202122
2021-12-08,1579.5403015140591,1603.9671666072893,1579.175699850123,1598.0882568359375,1598.0882568359375,3029169
2021-12-09,1603.238043657487,1612.717131091024,1587.74341788024,1607.2939453125,1607.2939453125,2082171
2021-12-10,1604.149528829757,1607.5674610644794,1591.389248486793,1603.4659423828125,1603.4659423828125,1823469
2021-12-13,1610.5752842561817,1614.4944464580883,1584.8268614481174,1590.1588134765625,1590.1588134765625,4040584
2021-12-14,1577.6263468576815,1606.883823605945,1558.8960343016824,1596.99462890625,1596.99462890625,4768144
2021-12-15,1590.4777220617566,1593.166450783841,1568.7852020359028,1580.634033203125,1580.634033203125,3053149
2021-12-16,1606.5648697121583,1620.1909815460322,1602.326611542094,1614.7222900390625,1614.7222900390625,4481031
2021-12-17,1658.8362529491862,1678.8881197430774,1646.75956044832,1659.6109619140625,1659.6109619140625,18887243
2021-12-20,1642.156969903823,1667.6320261439737,1629.0321984987158,1639.60498046875,1639.60498046875,5773891
2021-12-21,1641.5189647310724,1675.2425636733542,1641.5189647310724,1651.1802978515625,1651.1802978515625,5353584
2021-12-22,1663.393718345977,1667.1762523412285,1651.8638711419908,1663.1202392578125,1663.1202392578125,4156428
2021-12-23,1669.0901643796117,1696.7526057391472,1665.2165080254201,1693.1068115234375,1693.1068115234375,4112933
2021-12-24,1707.0976419930391,1709.6497426239007,1689.8257352124278,1698.4844970703125,1698.4844970703125,3780347
2021-12-27,1695.2943492857335,1708.5103536215631,1681.6682375955306,1700.8997802734375,1700.8997802734375,2647733
2021-12-28,1714.161443779766,1728.015530115096,1712.0651786263038,1720.8150634765625,1720.8150634765625,3340933
2021-12-29,1716.7135170297647,1726.1014825457237,1710.242253924397,1718.58203125,1718.58203125,3236635
2021-12-30,1717.6247784841535,1740.6844711156452,1708.373553524847,1725.2353515625,1725.2353515625,4584738
2021-12-31,1722.6377954130662,1730.2483687120673,1705.9127364240487,1720.5870361328125,1720.5870361328125,4619420
2022-01-03,1720.5869010504175,1744.5580410375228,1720.5869010504175,1730.33935546875,1730.33935546875,3329616
2022-01-04,1730.3394583198797,1737.8134031996547,1711.7003799435615,1730.9775390625,1730.9775390625,3921999
2022-01-05,1731.752243823245,1734.3954668686106,1677.0653308604055,1681.3035888671875,1681.3035888671875,6995719
2022-01-06,1666.1281527387116,1666.1281527387116,1640.6075902241143,1656.8314208984375,1656.8314208984375,6449205
2022-01-07,1654.6891900826101,1673.4195018874707,1646.8052493029513,1653.64111328125,1653.64111328125,4834389
2022-01-10,1654.2791176692515,1704.317665298847,1652.4562205698915,1686.8634033203125,1686.8634033203125,7857560
2022-01-11,1690.737088659848,1704.4088171395772,1686.3165853702312,1691.283935546875,1691.283935546875,5142287
2022-01-12,1703.4062780559398,1721.7263723116994,1695.2943634196722,1711.1990966796875,1711.1990966796875,5362535
2022-01-13,1736.3095271345796,1743.145391414637,1701.0820176258549,1728.835693359375,1728.835693359375,14277630
