Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2022-03-24,1719.6300048828125,1726.8304709735073,1691.7853173016863,1691.7853173016863,3784303
2022-03-25,1710.37890625,1726.2836397358485,1693.4714903005315,1724.4607425449976,3438588
2022-03-28,1707.96337890625,1714.3435184529592,1688.5950981394537,1700.7629134513743,4008555
2022-03-29,1718.991943359375,1722.090890641983,1695.7956225622686,1707.9634382973009,3917785
2022-03-30,1735.3524169921875,1749.0697621323063,1727.1949969988123,1740.8667252072462,7795839
2022-03-31,1737.9957275390625,1743.6011586389145,1726.4658805839292,1731.7523269283522,5399145
2022-04-01,1734.988037109375,1741.1403151951013,1711.9739598257327,1719.7667786444963,6171518
2022-04-04,1716.212158203125,1725.3722614648334,1707.1432888133297,1722.4100534089641,7364074
2022-04-05,1696.296875,1722.273158687973,1692.6966977300256,1716.9868238518184,5472024
2022-04-06,1666.9027099609375,1693.015733978092,1660.796048991425,1690.7371125326301,5407453
2022-04-07,1650.6334228515625,1666.2647886718673,1647.4889696701696,1659.7935258316804,5797544
2022-04-08,1653.9144287109375,1675.242345900019,1647.8988908526846,1661.5706183763518,5131446
2022-04-11,1610.1195068359375,1653.3676967363199,1606.4737125763204,1653.3676967363199,8248407
2022-04-12,1588.1534423828125,1601.8707872272605,1574.7551935316637,1601.8707872272605,6456184
2022-04-13,1593.71337890625,1601.8707987826408,1578.6288611616126,1599.546560516215,6257693
2022-04-18,1477.8228759765625,1503.8902853369043,1449.2033658701077,1463.3308200656968,30523965
2022-04-19,1423.6827392578125,1491.7224007453126,1412.7453558576244,1491.7224007453126,17044923
2022-04-20,1447.1068115234375,1454.9453580252123,1424.594076948662,1435.5314594972122,10678747
2022-04-21,1475.453125,1483.1092046818314,1448.519772780915,1453.7606025392856,7766514
2022-04-22,1445.0560302734375,1468.0701057019521,1442.2761790078637,1462.2824297770417,8134245
2022-04-25,1422.8624267578125,1433.5264424307195,1416.4822863804698,1433.5264424307195,7000570
2022-04-26,1441.000244140625,1451.02617879309,1427.8298563060318,1437.5366949381744,5345435
2022-04-27,1415.2974853515625,1433.4808411208708,1413.0643694386592,1433.4808411208708,8819356
2022-04-28,1442.4586181640625,1459.9584990845844,1419.5356622543295,1430.9743873710831,9245177
2022-04-29,1428.7412109375,1455.856805145906,1422.5889332599625,1449.203186264394,9831395
2022-05-02,1404.5423583984375,1415.2518799501452,1395.427871971452,1413.565722213317,7072627
2022-05-04,1399.5750732421875,1430.974435947013,1394.6532280893127,1410.238978356061,6220959
2022-05-05,1444.7825927734375,1448.6562488468157,1419.5354029034092,1421.9052579804702,6144870
2022-05-06,1406.2283935546875,1423.5459162563955,1399.1191615178413,1412.7452730340715,6171472
2022-05-09,1431.293212890625,1446.2866083433241,1387.3614371422138,1403.6307715604112,6832202
2022-05-10,1415.4798583984375,1430.199777439486,1409.1453343156031,1420.037101986327,6212545
2022-05-11,1391.5540771484375,1412.6996390563252,1377.7456093296807,1412.6996390563252,7846080
2022-05-12,1375.1937255859375,1392.2377703155883,1371.092206786317,1379.9332139167273,7034979
2022-05-13,1371.183349609375,1393.8328259512198,1365.4411787009321,1384.7639565315883,6723761
2022-05-16,1357.2381591796875,1377.9736159170286,1347.713565314556,1376.2874581707717,6145331
2022-05-17,1383.9891357421875,1389.9591688076237,1349.764306243777,1362.5245871377485,6516378
2022-05-18,1375.5582275390625,1412.4718970446002,1372.0036668916289,1387.2248145043995,6594126
2022-05-19,1300.77392578125,1353.2277273273894,1292.1151638546646,1349.8554119234677,16561140
2022-05-20,1326.2943115234375,1336.8670919071196,1318.5925049158457,1324.3346749896334,10488908
2022-05-23,1338.37109375,1356.2354633538428,1321.6460348512596,1326.2487833433865,5887569
2022-05-24,1313.3974609375,1339.4193635332676,1308.1566313744254,1338.553420588095,5693167
2022-05-25,1285.552490234375,1314.7644591162887,1275.344311555263,1307.9285953773824,9630092
2022-05-26,1297.857177734375,1303.3714862188574,1282.4537855422582,1292.4341031177203,13040065
2022-05-27,1331.9454345703125,1337.095141587281,1310.116284363655,1316.086206139813,8284860
2022-05-30,1391.5997314453125,1394.5163223865018,1353.5011364339575,1355.324033587404,10904213
2022-05-31,1384.9677734375,1398.2316535080074,1370.7368045483902,1391.5075696189176,16033857
2022-06-01,1361.8941650390625,1395.2379820540837,1355.9529950938368,1393.6260550241482,8738508
2022-06-02,1389.020751953125,1394.4091720375322,1359.177047526785,1366.914320887558,7205840
2022-06-03,1401.6396484375,1432.31236331566,1398.2316189795317,1404.5872397354426,9395707
2022-06-06,1409.3309326171875,1415.364077999087,1375.2040882643207,1396.3894158129337,6624883
2022-06-07,1387.8231201171875,1399.9356232720108,1384.046627720241,1399.9356232720108,4904592
2022-06-08,1381.6517333984375,1400.257931765894,1374.2829241536458,1400.257931765894,4697608
2022-06-09,1395.46826171875,1397.264364010666,1364.6113727632528,1367.83522683323,4361061
2022-06-10,1360.2821044921875,1376.078897883753,1357.3345136061591,1368.8482769755774,6516436
2022-06-13,1312.1087646484375,1329.701776491807,1300.318623367068,1329.701776491807,6987685
2022-06-14,1326.8924560546875,1334.5836290356153,1292.443246676887,1298.752767777201,6090247
2022-06-15,1309.9901123046875,1332.2808293295284,1306.9044457003367,1326.5699342924852,4651958
2022-06-16,1286.962646484375,1329.8399554791067,1282.1729648671283,1324.5436231888868,6641772
2022-06-17,1277.84375,1286.7322867001085,1259.2835381830917,1281.2978795277454,9692047
2022-06-20,1302.5753173828125,1310.1283024380257,1272.9618905666837,1280.3768003896969,4595194
2022-06-21,1335.5047607421875,1341.1234560303146,1310.4968386450068,1311.6482152384394,6270787
2022-06-22,1323.8526611328125,1344.4392498652508,1321.780183493189,1322.7473847006565,6253366
2022-06-23,1337.8533935546875,1342.965550192588,1319.938020182427,1326.2015533208353,6254281
2022-06-24,1327.39892578125,1351.7160201130137,1316.1615360411342,1342.9655586540196,6114340
2022-06-27,1358.2557373046875,1366.914110628023,1349.5513763871795,1352.2225922178723,4511097
2022-06-28,1363.367919921875,1370.8288169146574,1338.3600006564739,1353.0976193835925,4412178
2022-06-29,1347.80126953125,1360.4664104545745,1342.0443872933752,1349.1368212347945,5060038
2022-06-30,1346.5579833984375,1365.0720966341944,1340.2023620801301,1349.4594749175692,9165177
2022-07-01,1362.67724609375,1367.835390735974,1328.5503989451943,1339.2812512660648,4651635
2022-07-04,1370.5986328125,1374.5133130473475,1346.6500007875504,1363.4600982666016,4800224
2022-07-05,1359.4993896484375,1390.8168331778381,1355.861084566994,1380.5466438540523,7379669
2022-07-06,1373.9605712890625,1381.6517435067622,1354.018708636627,1365.2560978415058,5209162
2022-07-07,1380.4542236328125,1394.501015916978,1377.6909202326488,1384.4611035143323,3323472
2022-07-08,1394.9615478515625,1397.2643006542748,1381.6055815958298,1395.4681984437998,3652582
2022-07-11,1356.9202880859375,1381.559745781861,1350.7028548355643,1377.0463273048783,4702638
2022-07-12,1325.09619140625,1352.7292279812689,1322.7013507242377,1346.4658071543995,4710356
2022-07-13,1330.4844970703125,1344.807664776969,1325.0960778876229,1335.5966533743872,5264025
2022-07-14,1316.115478515625,1338.3139958144716,1302.4371476494214,1336.5178933799932,6157606
2022-07-15,1317.4971923828125,1331.912449891943,1299.351542155922,1331.912449891943,5620018
2022-07-18,1372.3486328125,1375.7566621090916,1333.8005719778917,1335.596674253832,5835171
2022-07-19,1367.05224609375,1369.5391741354836,1354.1107304165878,1355.4463945004902,3418540
2022-07-20,1395.7447509765625,1405.4163139759748,1381.651857058915,1382.8032336064643,5079392
2022-07-21,1411.9559326171875,1414.304673015185,1384.507074201756,1397.3104022873313,5008061
2022-07-22,1387.4547119140625,1418.4957757984248,1374.421108109652,1412.9691688797298,7020642
2022-07-25,1384.9677734375,1397.4487399579634,1363.3218947435355,1363.3218947435355,7859626
2022-07-26,1336.6561279296875,1378.566235635717,1330.9913326420376,1378.566235635717,7268273
2022-07-27,1354.986083984375,1356.7821865061378,1330.9913506458718,1336.5179583302145,4517285
2022-07-28,1397.678955078125,1404.1726509432226,1372.3025725561108,1378.3358302696392,6636841
2022-07-29,1427.430419921875,1432.9570268712102,1407.4425697640877,1411.8639002991983,7009465
2022-08-01,1428.674072265625,1440.6022879220714,1416.5615689042888,1440.6022879220714,2983249
2022-08-02,1421.811767578125,1424.9435340969292,1407.764974497984,1424.5290835390606,4374635
2022-08-03,1442.5367431640625,1446.1290607710002,1418.4039337497761,1426.7859332065473,6011955
2022-08-04,1473.6697998046875,1477.3081044886487,1450.6882579090352,1462.2481226892457,7402209
2022-08-05,1489.0982666015625,1497.4341649372668,1475.8804869658377,1481.4991817570146,5361971
2022-08-08,1491.63134765625,1494.0261883556805,1470.0775564831479,1489.4206822263473,3763409
2022-08-10,1476.0186767578125,1493.2893254722826,1462.800896096162,1493.2893254722826,4423829
2022-08-11,1492.137939453125,1502.6385162929275,1488.4996344559377,1501.3950520811748,3462090
2022-08-12,1468.3275146484375,1486.657452442084,1464.6892096010706,1486.0127265275776,3562286
2022-08-16,1470.491943359375,1482.051808218889,1465.5640745022802,1482.051808218889,3004430
2022-08-17,1479.518798828125,1484.8151307149806,1459.9453983767023,1470.4919621148833,4067324
2022-08-18,1458.0572509765625,1472.1040457352544,1449.813439356127,1468.327552910906,4635706
2022-08-19,1471.0906982421875,1478.2753325495544,1460.0374838856912,1460.2217715884326,4739884
2022-08-22,1451.3333740234375,1472.8410681975329,1449.8135342982594,1460.8667505699107,3950555
2022-08-23,1420.7064208984375,1431.851722205202,1412.0480476941618,1425.8645647948874,5551574
2022-08-24,1416.193115234375,1424.02247554624,1410.2059573488314,1413.8903622014736,2888426
2022-08-25,1398.369873046875,1426.509448526842,1394.317005094203,1425.864722633081,4331088
2022-08-26,1401.5015869140625,1423.0552652131485,1397.7249820129207,1414.028540845262,3079136
2022-08-29,1346.4197998046875,1352.6833335018493,1335.5968597344258,1352.6833335018493,8079050
2022-08-30,1375.1580810546875,1378.0595725113283,1350.3344470748993,1356.8742435326635,6725875
2022-09-01,1348.67626953125,1352.26858653251,1336.5638792641457,1344.8537896797734,8140604
2022-09-02,1338.360107421875,1361.3876385199803,1333.754601202254,1361.3876385199803,5175653
2022-09-05,1346.0052490234375,1351.2554809677079,1332.234718410367,1336.5178615433838,3669352
2022-09-06,1340.2943115234375,1354.0187416648694,1331.4056626022373,1346.0052063327005,3428442
2022-09-07,1342.643310546875,1350.104208467433,1324.5897478489844,1326.3858503790573,3600574
2022-09-08,1359.4532470703125,1364.2429282060784,1348.1236576388358,1358.6242335247468,4061475
2022-09-09,1392.3826904296875,1400.0738631770807,1363.229814146105,1370.5986239523002,4816910
2022-09-12,1414.99560546875,1423.9303544901582,1401.1330999995328,1405.4162430280178,5494819
2022-09-13,1423.0552978515625,1430.4702077158838,1419.6933683191692,1429.4570188524592,4947158
2022-09-14,1358.9927978515625,1380.684664683752,1355.8610311342172,1378.8885622336434,14332197
2022-09-15,1319.75390625,1358.8085090109014,1316.2997765879545,1358.6243337379055,12784100
2022-09-16,1268.402587890625,1312.569350171628,1260.3889391313662,1312.569350171628,20464045
2022-09-19,1280.6070556640625,1295.0682996676364,1271.6723064745809,1282.1728827434922,6595241
2022-09-20,1278.9952392578125,1302.0227714727519,1275.8173723486777,1296.864514305308,7219797
2022-09-21,1268.586669921875,1279.2254341116054,1260.4349465183866,1271.0276106709382,7917054
2022-09-22,1260.020263671875,1274.7578819608184,1252.697554560198,1258.5465243308015,9168498
2022-09-23,1257.717529296875,1284.7519381942204,1254.539775282265,1259.605831643537,10426200
2022-09-26,1271.3499755859375,1289.035074266332,1248.0921694757799,1252.6976756362071,9414587
2022-09-27,1283.6004638671875,1295.52867795986,1269.277296998711,1283.508263807274,8561254
2022-09-28,1284.659912109375,1294.9302138841413,1268.3564644053038,1270.198666967984,7022098
2022-09-29,1288.29833984375,1298.6146293008658,1283.0940950751112,1294.055222897748,6119965
2022-09-30,1301.930419921875,1307.3189517845497,1267.4352256528252,1279.3634409767485,8120130
2022-10-03,1283.784912109375,1300.5950105100897,1276.646377172085,1300.5950105100897,4943169
2022-10-04,1316.6221923828125,1319.2473085435126,1302.4372101801548,1307.687442501555,6631341
2022-10-06,1340.3406982421875,1344.623842155474,1330.1624829974307,1330.9914967288948,6180672
2022-10-07,1336.7020263671875,1342.8273718803887,1326.5239254952508,1332.234708001914,3994466
2022-10-10,1347.2486572265625,1349.4132225017984,1313.8126395704992,1313.8126395704992,5274677
2022-10-11,1311.4639892578125,1362.9074709757476,1308.0558472095388,1347.2487499104318,12824774
2022-10-12,1315.9771728515625,1327.3988496412367,1302.0225803292121,1323.6223574002192,5481467
2022-10-13,1307.87158203125,1324.497390791293,1303.358163781922,1318.0957825950038,4821514
2022-10-14,1357.9334716796875,1376.1252207491627,1351.4857631487341,1367.8353097807942,14990688
2022-10-17,1372.394775390625,1377.0463817225927,1359.084907178385,1360.374471428357,4286396
2022-10-18,1385.059814453125,1391.7377980807491,1379.1187567531586,1390.862796925877,4692004
2022-10-19,1368.2498779296875,1386.211353237947,1364.4273974948692,1385.3363519806298,3553171
2022-10-20,1382.4808349609375,1385.3362262373007,1357.8873650769006,1358.6242910239484,4583939
2022-10-21,1382.112548828125,1387.1786061547193,1373.684449151511,1381.9283735373544,3594485
2022-10-24,1398.093505859375,1401.731923250026,1391.7839848025937,1398.6922441580002,982837
2022-10-25,1405.8768310546875,1411.9560765928898,1401.0410496703496,1407.5347457801354,3914341
2022-10-27,1419.0528564453125,1429.249210138334,1408.3910326077814,1425.4314456099737,6760137
2022-10-28,1409.0892333984375,1422.7773503175003,1403.2694364655183,1420.961619141593,3053981
2022-10-31,1431.809814453125,1439.9575305637782,1424.919151808818,1424.919151808818,4542336
2022-11-01,1464.7266845703125,1466.5890198335933,1440.6094201772419,1446.1499357862565,4542692
2022-11-02,1446.3826904296875,1464.4938549313088,1438.6539538190254,1463.7954792255714,2938906
2022-11-03,1425.3846435546875,1437.629518852531,1416.9110420803006,1432.8339835177367,3174027
2022-11-04,1409.78759765625,1415.793582575403,1397.8221179922868,1415.793582575403,4509682
2022-11-07,1403.6883544921875,1422.7307974179082,1388.4637891204677,1416.6782088745165,4898592
2022-11-09,1407.180419921875,1423.755248530867,1397.7756499738618,1423.755248530867,3334755
2022-11-10,1398.5670166015625,1407.9252956808914,1382.7837725437325,1382.7837725437325,3435763
2022-11-11,1462.026123046875,1465.1921153974586,1440.1902898320757,1440.1902898320757,7214098
2022-11-14,1476.179931640625,1481.860030843369,1460.4896678166076,1466.728558472008,4908813
2022-11-15,1484.281005859375,1487.865978027022,1464.493696339606,1469.2426278907687,3497614
2022-11-16,1492.475341796875,1498.2485349354288,1483.8154384211348,1487.2142225919536,4497697
2022-11-17,1478.1353759765625,1492.4753788285411,1473.9916122221227,1487.2607496693397,3469515
2022-11-18,1483.722412109375,1488.0057601496896,1467.0544900599725,1482.139359057403,3126064
2022-11-21,1460.2569580078125,1478.5544237450204,1456.392703473188,1473.200210143451,3071764
2022-11-22,1475.9471435546875,1478.6940423096976,1454.4836864532415,1461.001859183826,3399329
2022-11-23,1474.1778564453125,1482.4186661207564,1470.5928842890921,1479.5320695924195,3245067
2022-11-24,1517.616943359375,1523.3901367969404,1475.6677990763762,1479.625261228813,5282215
2022-11-25,1523.0643310546875,1530.8395579004637,1502.7183414159329,1519.106868693935,4563255
2022-11-28,1511.6573486328125,1539.6854677678812,1508.4913563858286,1515.9406964173634,3825766
2022-11-29,1516.9185791015625,1525.9508590855814,1503.8822330895423,1509.608822724775,3131710
2022-11-30,1522.412353515625,1532.4690086093938,1502.1129689515647,1508.4448401453435,11868134
2022-12-01,1543.0377197265625,1557.470816708116,1538.568183700765,1542.1996462005025,5407928
2022-12-02,1525.1593017578125,1547.4142281904476,1521.4811218578504,1542.0134111143084,4283343
2022-12-05,1526.8819580078125,1531.6308896793773,1511.5642975995518,1525.2524148295759,3824966
2022-12-06,1501.880126953125,1514.078398822603,1496.8984034175185,1513.1472312956519,4822398
2022-12-07,1494.9896240234375,1512.0300370518828,1486.7953034448349,1497.3175430891856,4898087
2022-12-08,1508.631103515625,1512.1229817694489,1488.4713036632998,1494.989476403771,4206837
2022-12-09,1461.2813720703125,1515.940865169132,1453.6457294872584,1515.940865169132,8880658
2022-12-12,1440.702392578125,1458.1617841974044,1424.732959978022,1443.3097071937698,8037679
2022-12-13,1463.93505859375,1468.9167821578187,1435.0688650933428,1440.7023604628366,6135067
2022-12-14,1470.68603515625,1479.1596370352079,1464.726540167694,1473.1070480262506,4976020
2022-12-15,1434.463623046875,1461.9330660068767,1429.5749933675527,1461.2812941834663,6443866
2022-12-16,1417.4232177734375,1442.8441376897354,1407.9719579510413,1420.0305324148735,9630453
2022-12-19,1403.5953369140625,1412.4880321869352,1392.1420446320633,1404.154014691834,6222740
2022-12-20,1403.549072265625,1411.6501855147985,1380.4094647679296,1397.6826704866178,7396259
2022-12-21,1405.6439208984375,1416.3057431227649,1398.9394468130893,1410.7187382189275,6236361
2022-12-22,1417.283447265625,1424.6395791059888,1407.6923771681807,1416.7712597065565,6302640
2022-12-23,1394.051025390625,1405.9700164298933,1390.2332608706465,1404.8525470817556,6283822
2022-12-26,1398.986083984375,1405.969840280555,1393.3524751049597,1397.2168429890944,4115459
2022-12-27,1410.5791015625,1416.7247844897781,1394.4233677482148,1406.0163579594914,4860076
2022-12-28,1406.20263671875,1419.9838476538391,1395.3545125032445,1401.5001953302376,5029860
2022-12-29,1413.0933837890625,1416.5852621579513,1397.682515120534,1400.4760178156448,4624745
2022-12-30,1404.386962890625,1425.058952312399,1400.5227081913038,1422.82412728465,5060544
2023-01-02,1419.099365234375,1421.4272841405993,1400.5226178298708,1409.7876896094776,3801140
2023-01-03,1417.749267578125,1427.154037556321,1410.8120007929415,1415.235046870264,4551130
2023-01-04,1391.9093017578125,1416.3058461453531,1388.4639136157505,1416.3058461453531,7059590
2023-01-05,1373.6583251953125,1402.245237199842,1368.117923736338,1402.245237199842,9868404
2023-01-06,1348.796142578125,1373.4720816725817,1346.9338075521284,1368.81624410759,6443714
2023-01-09,1382.2716064453125,1386.8343501155186,1348.5167831896774,1348.5167831896774,11498717
2023-01-10,1368.58349609375,1381.7595395585633,1353.9642111382775,1379.9902984935788,7158624
2023-01-11,1369.9801025390625,1391.16416189863,1363.2291385673323,1368.8161432335917,6173092
2023-01-12,1378.686767578125,1382.783927875786,1354.8488990298106,1379.9438211426093,6591385
2023-01-13,1400.150146484375,1414.8160357864565,1366.9539997114769,1381.3870971198746,11610426
2023-01-16,1420.49609375,1422.8240126188136,1398.8930521145762,1406.0629967633563,6073063
2023-01-17,1433.532470703125,1436.04657766915,1419.0993734014696,1421.8928761050158,5922644
2023-01-18,1439.0264892578125,1445.032475050563,1433.6256714949002,1438.4212075600494,5843098
2023-01-19,1432.9737548828125,1442.8907119509129,1421.1013687076857,1433.9049224259597,6165284
2023-01-20,1420.5428466796875,1438.6540119126473,1419.0994913623783,1432.1358383958911,6496429
2023-01-23,1441.4473876953125,1446.382621246965,1422.9171304558272,1429.3422093748738,4855020
2023-01-24,1445.0789794921875,1460.8157342118654,1443.0769464763496,1452.6214141010519,5200802
2023-01-25,1436.79150390625,1448.896681839355,1432.834041889658,1440.516174039513,4158617
2023-01-27,1414.5831298828125,1444.1941881721086,1403.6419117614923,1439.584954515822,6209955
2023-01-30,1432.8804931640625,1437.7225183545734,1415.3744999345543,1423.5688188223878,6964719
2023-01-31,1428.17822265625,1442.285433701645,1408.8564960905665,1442.285433701645,9448126
2023-02-01,1444.333984375,1448.0121644499538,1422.8706402465293,1436.0465703299178,6194199
2023-02-02,1474.736572265625,1477.7162628876476,1445.1720032557223,1445.1720032557223,6916834
2023-02-03,1489.309326171875,1494.1979555598025,1464.7264813732872,1487.540085183615,7040194
2023-02-06,1461.79345703125,1488.0058481155559,1454.1113242108788,1488.0058481155559,4570612
2023-02-07,1454.8560791015625,1467.5665378114766,1448.0585110976072,1461.0017616752198,4336238
2023-02-08,1481.0218505859375,1492.6614438788167,1457.7426640001793,1457.7426640001793,7983338
2023-02-09,1505.6978759765625,1508.258586649992,1476.878286773674,1486.3295461430953,6904911
2023-02-10,1497.82958984375,1505.0461382686785,1486.5623716911448,1501.9266360797021,4786762
2023-02-13,1459.55859375,1487.074641506789,1458.208446211416,1487.074641506789,4001199
2023-02-14,1483.58251953125,1486.1432299839164,1469.5219139610974,1475.6209924748903,5043736
2023-02-15,1487.12109375,1488.9368248985672,1467.519972507906,1474.9693124698751,3465747
2023-02-16,1491.544189453125,1503.3233677293233,1487.8660095226091,1489.8680424382176,4290289
2023-02-17,1474.783203125,1485.2122341610345,1467.0544670349277,1484.2810666161058,2857734
2023-02-20,1482.8375244140625,1492.6613862410745,1473.5724539778541,1475.8537687080063,2417716
2023-02-21,1470.779052734375,1491.4044354034208,1467.519966514324,1488.65742310292,2723288
2023-02-22,1454.297607421875,1466.5889743108357,1448.2450180040842,1455.4149630779914,3656244
2023-02-23,1443.96142578125,1461.793306497941,1441.5870168093106,1461.793306497941,4766854
2023-02-24,1443.9150390625,1461.0019415213426,1438.653919471303,1452.6214332525776,2790986
2023-02-27,1405.4111328125,1433.9979291802954,1398.6135646940284,1433.9979291802954,4920268
2023-02-28,1385.1583251953125,1419.0993366983944,1379.3385280467792,1411.2775065971828,9679811
2023-03-01,1393.0732421875,1397.5427781739506,1379.524709027891,1389.674457936569,5125043
2023-03-02,1370.8182373046875,1386.1358969828532,1366.3020977309836,1382.783716766697,4644499
2023-03-03,1377.4761962890625,1387.2534555222335,1371.6097952819946,1384.4133490397185,4615015
2023-03-06,1403.6883544921875,1415.7470414063025,1390.3727278974682,1391.6763850865486,6561742
2023-03-08,1389.9537353515625,1393.0266336871548,1379.1522146688542,1387.951816083735,4137080
2023-03-09,1378.50048828125,1395.2149006339841,1373.0996709279877,1392.0955120195636,5104656
2023-03-10,1370.259521484375,1372.82023199985,1357.3162710543932,1359.5044918522185,3699580
2023-03-13,1336.3184814453125,1376.5449863964786,1329.7072148055615,1363.4154334672219,8798403
2023-03-14,1322.2579345703125,1348.6565121501578,1313.8774265343034,1341.8124533210002,7402784
2023-03-15,1321.93212890625,1343.535172132214,1319.324814114048,1339.0190319277945,7556182
2023-03-16,1307.4522705078125,1320.209333521895,1302.4239432492657,1320.209333521895,7323117
2023-03-17,1322.9097900390625,1343.5817793690044,1314.249999388399,1331.5696943576484,9090018
2023-03-20,1307.0333251953125,1321.978495839371,1289.5273301778466,1321.978495839371,8221829
2023-03-21,1294.974609375,1308.2903502216436,1294.3228375858253,1302.7033451673162,8536755
2023-03-22,1293.6246337890625,1310.3856511784475,1287.0133663301676,1306.4281887392872,8356487
2023-03-23,1279.9364013671875,1288.6892854031814,1275.6995435473646,1288.6892854031814,7607718
2023-03-24,1285.616455078125,1302.656752438459,1282.6832546659964,1292.460513594485,7559127
2023-03-27,1293.3450927734375,1299.6770774321035,1279.517277713814,1290.8309859145647,4170193
2023-03-28,1282.7763671875,1301.7722075418649,1281.1468240092465,1296.2782963787424,6633366
2023-03-29,1288.31689453125,1294.2297856725236,1270.6247112836495,1284.0800367600543,8813966
2023-03-31,1329.66064453125,1331.5229796130084,1297.9544579650617,1307.3592273943589,8711975
2023-04-03,1313.73779296875,1336.2255133663036,1308.4301830866584,1336.2255133663036,5242764
2023-04-05,1325.5635986328125,1329.2416649530833,1303.6345575722007,1303.6345575722007,7506334
2023-04-06,1324.027099609375,1330.0796883988064,1313.2720694471448,1318.5331885900016,6948465
2023-04-10,1329.3349609375,1335.294456839687,1317.6022708704024,1325.9361761624461,4993788
2023-04-11,1309.361328125,1334.6890410809356,1293.3917812386142,1330.5453907766764,6942255
2023-04-12,1329.9866943359375,1332.966385112123,1303.6346064666238,1315.7863888012116,5831169
2023-04-13,1293.577880859375,1313.9239822243364,1287.804687668877,1312.713418974114,11267238
2023-04-17,1171.6881103515625,1174.3419149921529,1103.7128828727728,1164.2387703538868,53171705
2023-04-18,1172.6658935546875,1182.536247374608,1166.8460960585176,1182.536247374608,12430884
2023-04-19,1147.3846435546875,1168.0100281303696,1144.777442538378,1168.0100281303696,11307230
2023-04-20,1139.1905517578125,1152.645879140404,1137.3282164152847,1145.9880075572817,8621249
2023-04-21,1142.8685302734375,1148.362441842921,1136.0244711521295,1143.5669059729164,8691352
2023-04-24,1141.8907470703125,1145.3360213421463,1134.1620113778326,1143.4736863480941,8313774
2023-04-25,1140.587158203125,1150.45751152961,1131.3685766964597,1141.5648159328548,6808576
2023-04-26,1143.0548095703125,1148.1296274198023,1136.5366365030468,1143.4737895146125,5680192
2023-04-27,1160.4674072265625,1161.9107622072236,1141.0525890849779,1145.335936520499,8020704
2023-04-28,1166.5201416015625,1172.3399387558309,1159.2569892858703,1169.2670403912118,10118277
2023-05-02,1189.5198974609375,1191.6616282142063,1168.1962522857866,1168.1962522857866,8886401
2023-05-03,1181.791259765625,1184.910648168676,1175.226483398981,1178.858059396105,5549783
2023-05-04,1185.888427734375,1187.9835546317101,1175.598981282521,1181.6049662543849,4505401
2023-05-05,1172.4329833984375,1190.9632394907892,1167.91684373051,1190.9632394907892,5373791
2023-05-08,1178.4857177734375,1182.8622737905494,1168.8015517866347,1175.5525170352726,5260842
2023-05-09,1183.2344970703125,1184.4450602877698,1173.9228220680502,1178.8580552864123,4969897
2023-05-10,1176.29736328125,1188.5422388366396,1172.47959920347,1188.5422388366396,6515734
2023-05-11,1169.6395263671875,1188.0766891595617,1166.7995335658195,1182.8155698155028,6888461
2023-05-12,1159.48974609375,1169.546400739245,1153.763156801528,1167.078784086906,8292212
2023-05-15,1171.734619140625,1181.5584818857901,1159.9088371736073,1163.8662991102428,5534710
2023-05-16,1177.275146484375,1186.2608221598828,1175.8317913544909,1177.9269182842456,5236469
2023-05-17,1161.07275390625,1174.1555888035707,1156.9289904182197,1173.8297029190505,10465667
2023-05-18,1160.23486328125,1172.9453241238145,1156.929172738119,1171.9675526482622,6948732
2023-05-19,1181.5584716796875,1185.6556314416898,1166.5666975592758,1169.5929919552682,11094136
2023-05-22,1203.8135986328125,1206.4207998850757,1182.8157223922155,1185.3298296118849,7625947
2023-05-23,1210.5643310546875,1223.6937698239594,1207.770828607272,1209.772747760262,7436031
2023-05-24,1209.2607421875,1215.1736333017845,1202.4166835381184,1207.072521213604,4824077
2023-05-25,1214.5684814453125,1217.0360984105637,1200.5078728965718,1205.396502978175,4334121
2023-05-26,1226.7664794921875,1232.353484046255,1216.1046579353351,1216.1046579353351,5521606
2023-05-29,1223.9266357421875,1240.9669335016176,1219.6897779734484,1240.9669335016176,4419365
2023-05-30,1232.7261962890625,1235.1007191203635,1219.0380781276976,1224.4853858177134,6274719
2023-05-31,1227.5582275390625,1239.4771039871196,1223.6938594701248,1229.0014690418805,17800782
2023-06-01,1228.6756591796875,1237.9873352628986,1227.3720017944538,1231.5157658522353,4277841
2023-06-02,1225.844482421875,1238.9617020011729,1223.0606630473894,1235.2813144651534,10909311
2023-06-05,1231.03466796875,1235.7058534783941,1224.2401953736864,1230.5628263942124,5002553
2023-06-06,1206.970947265625,1216.0302839557626,1201.3088474348247,1216.0302839557626,10008100
2023-06-07,1216.3604736328125,1221.1261201025318,1210.2737627755,1217.8232287421308,5397578
2023-06-08,1210.556884765625,1219.2387243405415,1208.952554168806,1213.765315567851,5034942
2023-06-09,1194.65576171875,1210.2737655513215,1192.8156254634468,1210.2737655513215,5339073
2023-06-12,1219.1915283203125,1222.7303405065386,1201.308776817534,1201.7806184423641,4785588
2023-06-13,1231.3651123046875,1232.9222127652329,1224.0044517936665,1226.6939261187647,4846587
2023-06-14,1227.1656494140625,1233.1107844231883,1220.3710612948728,1232.7805183441872,3457981
